"participant","session","assignmentId","projectId","date","practiceTrial.started","practiceTrial.stopped","tooLate.started","tooLate.stopped","blank.started","blank.stopped","trials_pract.thisRepN","trials_pract.thisTrialN","trials_pract.thisN","trials_pract.thisIndex","trials_pract.ran","delay_pract","amount_pract","responseMade","key","rt","trial.started","trial.stopped","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","delay","amount","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","trials_2.ran","block","trial","taskType"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",203.305,206.2833,206.284,206.2985,206.2986,206.6337,0,0,0,0,1,7,30,TRUE,1,1.9844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",206.636,209.6201,209.6208,209.6209,209.6209,209.9702,0,1,1,2,1,14,45,TRUE,2,2.6346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",209.9731,212.9734,212.9736,212.9737,212.9737,213.3241,0,2,2,1,1,100,50,TRUE,1,1.5504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",213.3263,216.3268,216.327,216.3271,216.3271,216.6771,0,3,3,4,1,30,40,TRUE,1,1.4164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",216.6789,219.6803,219.6804,219.6806,219.6806,220.0309,0,4,4,3,1,3,27,TRUE,1,1.4016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,246.577,246.5773,246.5773,246.9261,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.7106,243.59,246.5764,0,0,0,87,1,100,39,NA,NA,NA,NA,NA,1,1,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,249.9118,249.9118,249.9118,250.2619,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0041,246.9285,249.9116,0,1,1,79,1,95,33,NA,NA,NA,NA,NA,1,2,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,253.2651,253.2651,253.2651,253.6156,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4066,250.2636,253.265,0,2,2,21,1,14,32,NA,NA,NA,NA,NA,1,3,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,256.6191,256.8693,256.8693,256.9693,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,253.6184,256.6187,0,3,3,36,1,28,26,NA,NA,NA,NA,NA,1,4,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,259.973,259.9733,259.9733,260.3222,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.5602,256.9722,259.9722,0,4,4,75,1,90,40,NA,NA,NA,NA,NA,1,5,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,263.3256,263.3257,263.3257,263.6614,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.3696,260.3245,263.3253,0,5,5,98,1,180,35,NA,NA,NA,NA,NA,1,6,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,266.6694,266.6694,266.6694,267.0132,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.1796,263.6689,266.6693,0,6,6,81,1,95,40,NA,NA,NA,NA,NA,1,7,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,270.0165,270.0166,270.0167,270.3659,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.1993,267.0164,270.0163,0,7,7,107,1,200,54,NA,NA,NA,NA,NA,1,8,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,273.3697,273.3697,273.3697,273.7196,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0998,270.3684,273.3695,0,8,8,58,1,45,40,NA,NA,NA,NA,NA,1,9,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,276.723,276.7231,276.7231,277.073,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0175,273.722,276.7227,0,9,9,57,1,45,35,NA,NA,NA,NA,NA,1,10,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,280.0763,280.0764,280.0764,280.4264,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.9555,277.0756,280.0762,0,10,10,74,1,90,33,NA,NA,NA,NA,NA,1,11,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,283.4136,283.4137,283.4137,283.7633,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.9659,280.4289,283.4132,0,11,11,103,1,200,28,NA,NA,NA,NA,NA,1,12,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,286.7665,286.7665,286.7665,287.1167,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0022,283.7666,286.7664,0,12,12,44,1,30,29,NA,NA,NA,NA,NA,1,13,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,290.1202,290.1202,290.1202,290.4703,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.2016,287.1184,290.1201,0,13,13,41,1,28,46,NA,NA,NA,NA,NA,1,14,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,293.4741,293.4741,293.4742,293.8236,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4406,290.4728,293.4739,0,14,14,94,1,150,47,NA,NA,NA,NA,NA,1,15,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,296.8268,296.8269,296.8269,297.1825,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.6194,293.826,296.8266,0,15,15,11,1,10,32,NA,NA,NA,NA,NA,1,16,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,300.1688,300.1688,300.1688,300.5185,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.8008,297.1838,300.1687,0,16,16,83,1,95,54,NA,NA,NA,NA,NA,1,17,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,303.5172,303.5172,303.5172,303.8678,NA,NA,NA,NA,NA,NA,NA,TRUE,2,2.0844,300.52,303.517,0,17,17,51,1,40,40,NA,NA,NA,NA,NA,1,18,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,306.8709,306.8714,306.8714,307.2209,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.5118,303.8703,306.8707,0,18,18,23,1,14,39,NA,NA,NA,NA,NA,1,19,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,310.2241,310.2241,310.2241,310.5744,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.3246,307.2235,310.224,0,19,19,16,1,12,33,NA,NA,NA,NA,NA,1,20,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,313.5775,313.5775,313.5775,313.9112,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.1821,310.5761,313.5774,0,20,20,15,1,12,31,NA,NA,NA,NA,NA,1,21,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,316.9142,316.9143,316.9143,317.2646,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.5375,313.9137,316.9141,0,21,21,18,1,14,25,NA,NA,NA,NA,NA,1,22,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,320.2694,320.2695,320.2695,320.6185,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.3342,317.2672,320.2686,0,22,22,100,1,180,46,NA,NA,NA,NA,NA,1,23,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,323.6216,323.6216,323.6217,323.9716,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.6956,320.621,323.6214,0,23,23,48,1,40,27,NA,NA,NA,NA,NA,1,24,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,326.9749,326.9752,326.9752,327.325,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.2068,323.9741,326.9748,0,24,24,27,1,21,30,NA,NA,NA,NA,NA,1,25,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,330.312,330.312,330.312,330.6619,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.6519,327.3271,330.3115,0,25,25,84,1,100,26,NA,NA,NA,NA,NA,1,26,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,333.6654,333.6654,333.6655,334.0154,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.0771,330.664,333.6652,0,26,26,52,1,40,47,NA,NA,NA,NA,NA,1,27,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,337.0185,337.0186,337.0186,337.3688,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.9863,334.0172,337.0183,0,27,27,88,1,100,46,NA,NA,NA,NA,NA,1,28,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,340.3723,340.3724,340.3724,340.7222,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0368,337.3703,340.3721,0,28,28,72,1,90,26,NA,NA,NA,NA,NA,1,29,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,343.7258,343.7259,343.7259,344.0758,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.1866,340.724,343.7255,0,29,29,95,1,150,54,NA,NA,NA,NA,NA,1,30,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,347.0622,347.0623,347.0623,347.4127,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.8362,344.0789,347.0621,0,30,30,35,1,25,46,NA,NA,NA,NA,NA,1,31,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,350.4159,350.4159,350.4159,350.7667,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.802,347.4147,350.4156,0,31,31,24,1,21,26,NA,NA,NA,NA,NA,1,32,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,353.7697,353.7697,353.7698,354.1197,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.1158,350.7686,353.7694,0,32,32,105,1,200,39,NA,NA,NA,NA,NA,1,33,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,357.1229,357.1231,357.1232,357.4735,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.2856,354.1221,357.1228,0,33,33,4,1,7,32,NA,NA,NA,NA,NA,1,34,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,360.4763,360.4764,360.4765,360.8264,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.2238,357.4757,360.476,0,34,34,96,1,180,27,NA,NA,NA,NA,NA,1,35,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,363.814,363.8141,363.8141,364.1647,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.0365,360.8288,363.8138,0,35,35,106,1,200,47,NA,NA,NA,NA,NA,1,36,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,367.1668,367.1669,367.1671,367.5173,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.8846,364.1661,367.1665,0,36,36,71,1,60,54,NA,NA,NA,NA,NA,1,37,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,370.5201,370.5201,370.5201,370.8701,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.2839,367.5196,370.5199,0,37,37,50,1,40,35,NA,NA,NA,NA,NA,1,38,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,373.8737,373.8738,373.8738,374.2238,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4282,370.8718,373.8735,0,38,38,13,1,12,26,NA,NA,NA,NA,NA,1,39,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,377.2269,377.227,377.227,377.5791,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.9579,374.2252,377.2267,0,39,39,61,1,50,30,NA,NA,NA,NA,NA,1,40,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,380.5701,380.5701,380.5701,380.9139,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.5431,377.5977,380.5699,0,40,40,17,1,12,35,NA,NA,NA,NA,NA,1,41,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,383.9172,383.9173,383.9174,384.2687,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.5666,380.9165,383.9169,0,41,41,34,1,25,35,NA,NA,NA,NA,NA,1,42,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,387.2715,387.2718,387.2719,387.621,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.7179,384.2705,387.2707,0,42,42,73,1,90,30,NA,NA,NA,NA,NA,1,43,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,390.6249,390.6252,390.6253,390.9745,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0723,387.6235,390.6241,0,43,43,49,1,40,33,NA,NA,NA,NA,NA,1,44,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,393.9775,393.9775,393.9775,394.3109,NA,NA,NA,NA,NA,NA,NA,TRUE,2,0.9493,390.9769,393.9773,0,44,44,63,1,50,40,NA,NA,NA,NA,NA,1,45,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,397.3141,397.3142,397.3142,397.6644,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.5577,394.3124,397.314,0,45,45,90,1,150,31,NA,NA,NA,NA,NA,1,46,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,400.6678,400.6679,400.668,401.0181,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0196,397.6664,400.6677,0,46,46,25,1,21,27,NA,NA,NA,NA,NA,1,47,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,404.0214,404.0214,404.0214,404.3716,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.008,401.0201,404.0212,0,47,47,38,1,28,32,NA,NA,NA,NA,NA,1,48,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,407.3749,407.375,407.375,407.725,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.4851,404.3743,407.3746,0,48,48,65,1,50,54,NA,NA,NA,NA,NA,1,49,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,410.7115,410.7116,410.7116,411.0615,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.8313,407.7278,410.7113,0,49,49,1,1,7,26,NA,NA,NA,NA,NA,1,50,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,414.065,414.065,414.065,414.4151,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.8749,411.0632,414.0648,0,50,50,30,1,25,27,NA,NA,NA,NA,NA,1,51,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,417.4182,417.4182,417.4183,417.7686,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.7048,414.4171,417.4181,0,51,51,20,1,14,28,NA,NA,NA,NA,NA,1,52,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,420.7724,420.7724,420.7724,421.1236,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.4725,417.7703,420.7722,0,52,52,101,1,180,54,NA,NA,NA,NA,NA,1,53,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,424.1255,424.1256,424.1256,424.4755,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.2921,421.1252,424.1253,0,53,53,0,1,7,25,NA,NA,NA,NA,NA,1,54,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,427.462,427.4621,427.4621,427.8122,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.8992,424.4781,427.4619,0,54,54,6,1,10,25,NA,NA,NA,NA,NA,1,55,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,430.8157,430.8157,430.8157,431.1659,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.4331,427.8144,430.8154,0,55,55,68,1,60,35,NA,NA,NA,NA,NA,1,56,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,434.1691,434.1692,434.1692,434.5193,NA,NA,NA,NA,NA,NA,NA,TRUE,2,1.8916,431.1682,434.1689,0,56,56,70,1,60,47,NA,NA,NA,NA,NA,1,57,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,437.5227,437.5227,437.5227,437.8729,NA,NA,NA,NA,NA,NA,NA,TRUE,1,2.4085,434.5218,437.5224,0,57,57,2,1,7,28,NA,NA,NA,NA,NA,1,58,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,440.8763,440.8765,440.8766,441.2264,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.2988,437.8755,440.8761,0,58,58,92,1,150,35,NA,NA,NA,NA,NA,1,59,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,444.2129,444.2129,444.2129,444.5629,NA,NA,NA,NA,NA,NA,NA,TRUE,1,0.9386,441.2286,444.2128,0,59,59,46,1,30,32,NA,NA,NA,NA,NA,1,60,"binary"
"6C2F6152D39B4D5CBFF0A1F81394A800",1,"01990a9c-9062-7a52-9110-ea834f29a853","01990a83-7673-7c0c-a792-bbd8fbbaf673","2025-09-02_09h28.43.530",NA,NA,447.5662,447.5662,447.5662,447.9164,NA,NA,NA,NA,NA,NA,NA,TRUE,1,1.0545,444.5647,447.5661,0,60,60,78,1,95,31,NA,NA,NA,NA,NA,1,61,"binary"
